psychological_feature	new	[]	None	-1
entity	cold	['hyponym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('process.n.06'), Synset('degeneration.n.01'), Synset('macular_degeneration.n.01'), Synset('eye_disease.n.01'), Synset('disease.n.01'), Synset('respiratory_disease.n.01'), Synset('cold.n.01')]	8
abstractedness	afonso	[]	None	None
abstractedness	n	[]	None	-1
entity	democracy	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('political_system.n.01'), Synset('democracy.n.02')]	5
entity	mutual	[]	None	-1
entity	1	[]	None	-1
abstractedness	war	[]	None	-1
abstractedness	us	[]	None	-1
entity	par	[]	None	-1
entity	melo	[]	None	None
entity	travel	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('act.n.02'), Synset('action.n.01'), Synset('change.n.03'), Synset('motion.n.06'), Synset('travel.n.01')]	8
entity	security	['hypernym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('communication.n.02'), Synset('document.n.03'), Synset('debt_instrument.n.01'), Synset('bond.n.02'), Synset('security.n.04')]	6
abstractedness	rusk	[]	None	-1
entity	ussr	[]	None	-1
abstractedness	khrushchev	[]	None	-1
entity	nikita	[]	None	None
entity	vacations	[]	None	-1
abstractedness	specific	[]	None	-1
entity	movie	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('social_event.n.01'), Synset('show.n.03'), Synset('movie.n.01')]	6
abstractedness	productions	[]	None	-1
abstractedness	sergeyevich	[]	None	None
entity	possession	['hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('possession.n.02')]	3
abstractedness	international	[]	None	-1
entity	dean	[]	None	-1
entity	afonso	[]	None	None
entity	armament	['hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym']	[Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('object.n.01'), Synset('whole.n.02'), Synset('artifact.n.01'), Synset('instrumentality.n.03'), Synset('weaponry.n.01'), Synset('armament.n.01')]	7
entity	big	[]	None	-1
abstractedness	republics	[]	None	-1
abstractedness	intergovernment	[]	None	None
abstractedness	mutual	[]	None	-1
entity	United_States	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('alliance.n.03'), Synset('world_organization.n.01'), Synset('organization_of_american_states.n.01'), Synset('united_states.n.01')]	8
abstractedness	par	[]	None	-1
abstractedness	ussr	[]	None	-1
entity	zwieback	['hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('matter.n.03'), Synset('solid.n.01'), Synset('food.n.02'), Synset('baked_goods.n.01'), Synset('bread.n.01'), Synset('toast.n.01'), Synset('zwieback.n.01')]	8
entity	khrushchev	[]	None	-1
abstractedness	de	[]	None	-1
abstractedness	nikita	[]	None	None
abstractedness	cuba	[]	None	-1
entity	Department_of_Commerce	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'holonym', 'hyponym', 'hyponym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('polity.n.02'), Synset('government.n.01'), Synset('government_department.n.01'), Synset('federal_department.n.01'), Synset('executive_department.n.01'), Synset('department_of_commerce.n.01')]	10
entity	union	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('political_system.n.01'), Synset('political_unit.n.01'), Synset('union.n.07')]	6
abstractedness	conferences	[]	None	-1
abstractedness	motion	[]	None	-1
entity	production	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('act.n.02'), Synset('production.n.01')]	5
entity	sergeyevich	[]	None	None
abstractedness	possessions	[]	None	-1
abstractedness	dean	[]	None	-1
abstractedness	armament	[]	None	-1
abstractedness	big	[]	None	-1
entity	politics	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('content.n.05'), Synset('knowledge_domain.n.01'), Synset('discipline.n.01'), Synset('science.n.01'), Synset('social_science.n.01'), Synset('politics.n.02')]	9
entity	International	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('political_system.n.01'), Synset('social_organization.n.01'), Synset('system.n.02'), Synset('economy.n.01'), Synset('non-market_economy.n.01'), Synset('managed_economy.n.01'), Synset('socialism.n.02'), Synset('international.n.01')]	11
entity	intergovernment	[]	None	None
abstractedness	reviews	[]	None	-1
entity	government	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('polity.n.02'), Synset('government.n.01')]	6
abstractedness	american	[]	None	-1
abstractedness	powers	[]	None	-1
entity	datum	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('information.n.02'), Synset('datum.n.01')]	5
entity	kir	[]	None	None
entity	hemisphere	[]	None	-1
abstractedness	socialist	[]	None	-1
entity	festival	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('act.n.02'), Synset('activity.n.01'), Synset('diversion.n.01'), Synset('celebration.n.02'), Synset('festival.n.02')]	8
entity	franco	[]	None	-1
abstractedness	western	[]	None	-1
abstractedness	relations	[]	None	-1
abstractedness	1st	[]	None	-1
entity	sarin	['hyponym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym']	[Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('causal_agent.n.01'), Synset('agent.n.03'), Synset('nerve_gas.n.01'), Synset('organophosphate_nerve_agent.n.01'), Synset('sarin.n.01')]	6
entity	felix	[]	None	None
entity	de	[]	None	-1
entity	soviet	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('unit.n.03'), Synset('administrative_unit.n.01'), Synset('council.n.01'), Synset('soviet.n.01')]	8
entity	Cuba	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('alliance.n.03'), Synset('world_organization.n.01'), Synset('organization_of_american_states.n.01'), Synset('cuba.n.01')]	8
abstractedness	commerce	[]	None	-1
abstractedness	union	[]	None	-1
entity	league	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('association.n.01'), Synset('league.n.01')]	6
entity	arinos	[]	None	None
entity	france	[]	None	-1
entity	movement	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('movement.n.03')]	5
abstractedness	nations	[]	None	-1
abstractedness	cold	[]	None	-1
abstractedness	politics	[]	None	-1
entity	nitrogen	['hyponym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('matter.n.03'), Synset('fluid.n.02'), Synset('gas.n.02'), Synset('nitrogen.n.01')]	5
abstractedness	government	[]	None	-1
entity	reappraisal	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('process.n.02'), Synset('basic_cognitive_process.n.01'), Synset('classification.n.03'), Synset('appraisal.n.01'), Synset('reappraisal.n.01')]	8
abstractedness	1	[]	None	-1
entity	American	['hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('causal_agent.n.01'), Synset('person.n.01'), Synset('inhabitant.n.01'), Synset('american.n.01')]	5
entity	war	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('group_action.n.01'), Synset('conflict.n.01'), Synset('war.n.03')]	6
abstractedness	kir	[]	None	None
abstractedness	data	[]	None	-1
entity	ability	['hypernym', 'hypernym', 'hyponym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('ability.n.02')]	4
abstractedness	hemisphere	[]	None	-1
abstractedness	festivals	[]	None	-1
abstractedness	melo	[]	None	None
entity	socialist	[]	None	-1
abstractedness	travel	[]	None	-1
abstractedness	security	[]	None	-1
abstractedness	franco	[]	None	-1
entity	Western	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('social_event.n.01'), Synset('show.n.03'), Synset('movie.n.01'), Synset('feature.n.03'), Synset('western.n.01')]	8
entity	relations	['hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('relations.n.01')]	4

abstractedness	india	[]	None	-1
abstractedness	vanden	[]	None	None
entity	india	[]	None	-1
entity	vanden	[]	None	None
abstractedness	heuvel	[]	None	None
entity	heuvel	[]	None	None
abstractedness	wm	[]	None	None
entity	wm	[]	None	None
abstractedness	v	[]	None	-1
entity	v	[]	None	-1
abstractedness	john	[]	None	-1
abstractedness	states	[]	None	-1
entity	john	[]	None	-1
entity	state	['hypernym', 'hyponym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('attribute.n.02'), Synset('state.n.02')]	3
abstractedness	domingo	[]	None	-1
abstractedness	deaths	[]	None	-1
entity	death	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('change.n.01'), Synset('death.n.01')]	6
entity	domingo	[]	None	-1
abstractedness	churches	[]	None	-1
entity	church	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('institution.n.01'), Synset('religion.n.02'), Synset('church.n.01')]	7
abstractedness	politics	[]	None	-1
abstractedness	argentina	[]	None	-1
abstractedness	duarte	[]	None	None
entity	politics	['hypernym', 'hypernym', 'hypernym', 'hyponym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('politics.n.01')]	4
entity	argentina	[]	None	-1
abstractedness	eva	[]	None	None
abstractedness	religion	[]	None	-1
entity	eva	[]	None	None
entity	duarte	[]	None	None
entity	religion	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('institution.n.01'), Synset('religion.n.02')]	6
abstractedness	connally	[]	None	None
entity	connally	[]	None	None
abstractedness	government	[]	None	-1
abstractedness	moves	[]	None	-1
entity	government	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('polity.n.02'), Synset('government.n.01')]	6
entity	motion	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hypernym']	[Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('act.n.02'), Synset('action.n.01'), Synset('change.n.03'), Synset('motion.n.03')]	7
abstractedness	tom	[]	None	-1
entity	tom	[]	None	-1
abstractedness	lindsay	[]	None	-1
entity	lindsay	[]	None	-1
abstractedness	juan	[]	None	None
entity	juan	[]	None	None
abstractedness	united	[]	None	-1
entity	united	[]	None	-1
abstractedness	interfaith	[]	None	-1
entity	interfaith	[]	None	-1
entity	j	[]	None	-1
abstractedness	peron	[]	None	-1
entity	peron	[]	None	-1
abstractedness	j	[]	None	-1
